index;date;mv_azimute;mv_zenite;sp_azimute;sp_zenite;geracao
8409;2025-03-02 09:27:59.854831-03:00;133.27560424804688;51.15956115722656;133.46725463867188;50.12076187133789;338.8128662109375
8410;2025-03-02 09:28:02.990227-03:00;133.27560424804688;51.15956115722656;133.45220947265625;50.11289596557617;337.401123046875
8411;2025-03-02 09:28:05.953771-03:00;133.27560424804688;51.15956115722656;133.43707275390625;50.10499572753906;337.225341796875
8412;2025-03-02 09:28:09.194469-03:00;133.27560424804688;51.15956115722656;133.41690063476562;50.09446716308594;335.994873046875
8413;2025-03-02 09:28:12.212575-03:00;133.27560424804688;51.15956115722656;133.40182495117188;50.08658981323242;341.2738037109375
8414;2025-03-02 09:28:17.042348-03:00;133.27560424804688;51.15956115722656;133.38165283203125;50.0760383605957;337.7581787109375
8415;2025-03-02 09:28:21.709073-03:00;133.27560424804688;51.15956115722656;133.3565673828125;50.0628776550293;339.8675537109375
8416;2025-03-02 09:28:25.152237-03:00;133.27560424804688;51.15956115722656;133.33648681640625;50.052364349365234;331.072998046875
8417;2025-03-02 09:28:28.887958-03:00;133.27560424804688;51.15956115722656;133.32135009765625;50.04444885253906;329.315185546875
8418;2025-03-02 09:28:32.128228-03:00;133.27560424804688;51.15956115722656;133.30630493164062;50.036521911621094;338.2855224609375
8419;2025-03-02 09:28:35.019650-03:00;133.27560424804688;51.15956115722656;133.29122924804688;50.02863311767578;337.401123046875
8420;2025-03-02 09:28:37.907020-03:00;133.27560424804688;51.15956115722656;133.27615356445312;50.020694732666016;337.7581787109375
8421;2025-03-02 09:28:41.220699-03:00;133.27560424804688;51.15956115722656;133.25616455078125;50.01018142700195;337.7581787109375
8422;2025-03-02 09:28:45.426949-03:00;133.27560424804688;51.15956115722656;133.23605346679688;49.999595642089844;335.028076171875
8423;2025-03-02 09:28:49.210776-03:00;133.27560424804688;51.15956115722656;133.21603393554688;49.98905563354492;335.115966796875
8424;2025-03-02 09:28:53.048703-03:00;133.27560424804688;51.15956115722656;133.20089721679688;49.981109619140625;334.061279296875
8425;2025-03-02 09:28:56.000418-03:00;133.27560424804688;51.15956115722656;133.18588256835938;49.97319030761719;333.358154296875
8426;2025-03-02 09:28:58.795022-03:00;133.27560424804688;51.15956115722656;133.17086791992188;49.96525573730469;333.094482421875
8427;2025-03-02 09:29:01.791331-03:00;133.27560424804688;51.15956115722656;133.15582275390625;49.957313537597656;333.094482421875
8428;2025-03-02 09:29:04.746116-03:00;133.27560424804688;51.15956115722656;133.14080810546875;49.94939041137695;333.885498046875
